id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16399869,Kleine 2-persoonsslaapkamer,70194496,Mo,,Gaasperdam - Driemond,52.3001305,4.998556515,Private room,55,2,6,11/18/2018,0.26,3,86
16401179,Jordaan canalhouse near Anne Frank House,107448990,Malou,,Centrum-West,52.37901104,4.89150401,Private room,140,1,67,10/15/2018,2.84,2,271
16401315,Lily's City Apartment,107451990,Oliver,,Centrum-West,52.37435629,4.891605964,Private room,160,3,42,12/4/2018,1.79,2,117
16401437,Stunning Canal Loft,6953572,Christiaan,,Centrum-Oost,52.36478742,4.907999402,Entire home/apt,99,2,23,10/14/2018,1.09,1,4
16401807,Romantic & cozy canal apartment | City Centre,107448990,Malou,,Centrum-West,52.37815369,4.891392543,Entire home/apt,140,1,68,11/25/2018,2.88,2,255
16402029,Spacious private family home,107456103,Eline,,De Pijp - Rivierenbuurt,52.35606083,4.889456607,Entire home/apt,160,2,17,8/13/2018,0.8,1,59
16404688,"Nice family home, 10 min from A'dam CS, bikes incl",107474210,Marleen,,Oud-Noord,52.3915939,4.936863512,Entire home/apt,204,4,15,10/28/2018,0.64,1,39
16405376,Beautiful Huge Canal Amsterdam House,107478497,Quirine,,Centrum-West,52.3720987,4.886664381,Entire home/apt,319,2,0,,,1,0
16405499,Cozy room close to the Center,107481045,Meltem & Rik,,De Baarsjes - Oud-West,52.37163229,4.853667383,Private room,55,2,28,10/21/2017,1.2,1,0
16409237,Emma's City Apartment,107451990,Oliver,,Centrum-West,52.37569618,4.891708309,Private room,160,3,38,12/4/2018,1.62,2,290
16409349,Double room in a shared apartment,49971934,Sedef,,De Aker - Nieuw Sloten,52.34691012,4.820602283,Private room,65,2,31,11/1/2017,1.31,1,0
16411584,Single Room with double bed in Amsterdam east,83673574,Enrico,,Oostelijk Havengebied - Indische Buurt,52.36231549,4.94415113,Private room,31,18,0,,,1,0
16411764,Live the Amsterdam life in Adam West,55527731,Arnoud,,De Baarsjes - Oud-West,52.36352788,4.851672415,Private room,65,1,6,7/16/2017,0.3,2,0
16413162,Renovated apartment with balcony,12266373,Laura,,De Baarsjes - Oud-West,52.36506683,4.864954767,Entire home/apt,199,3,24,9/23/2018,1.07,1,30
16419663,Fantastische loft in Amsterdam West,8916868,Hilmina,,Bos en Lommer,52.37975539,4.845627978,Entire home/apt,160,2,22,10/21/2018,0.92,1,364
16420325,Top appartement in de Pijp,37154997,Wijnand,,De Pijp - Rivierenbuurt,52.35692595,4.903341111,Entire home/apt,140,3,8,4/5/2018,0.33,5,0
16420514,Luxury in the Center w/ Canal Views,9249163,Caitlin,,Centrum-Oost,52.36551838,4.899968516,Entire home/apt,199,5,15,5/26/2018,0.64,1,51
16420575,Cosy Apartment is Amsterdam with a Roof Terrace,4977396,Lesley,,Westerpark,52.37493757,4.873370829,Entire home/apt,375,1,1,9/17/2017,0.07,4,11
16420950,Great 1-bedroom apartment in De PijP,89800982,Adam,,De Pijp - Rivierenbuurt,52.35666095,4.896895644,Entire home/apt,150,3,3,7/30/2018,0.32,1,12
16422292,Loft apartment with the best view in Amsterdam,107649052,Naomi,,De Pijp - Rivierenbuurt,52.35421493,4.904929959,Entire home/apt,200,2,24,10/7/2018,1.21,2,16
16422457,Cosy deluxe spacious garden 'huis',471709,Rob,,Watergraafsmeer,52.35544939,4.940705345,Entire home/apt,179,3,15,9/8/2018,0.64,1,0
16423120,Beautiful house in city centre,43086941,Roeland,,Centrum-West,52.37283779,4.895129299,Private room,120,1,4,7/30/2017,0.17,1,0
16424739,Luxury Design Appartment with Canal view,18586879,Wiggert,,Bos en Lommer,52.37441569,4.848839405,Entire home/apt,99,3,1,9/16/2017,0.07,1,0
16425583,Macnificent family appartment in Amsterdam,17905452,David,,Zuid,52.35498692,4.879667266,Entire home/apt,250,4,2,8/15/2018,0.36,1,11
16426041,Athmospheric Amsterdam complete house,13090722,Bernard,,Watergraafsmeer,52.35237704,4.928470369,Entire home/apt,89,7,0,,,1,0
16431304,Modern apartment in the West of Amsterdam,107223176,Carlos,,Bos en Lommer,52.37947791,4.847228847,Entire home/apt,100,2,3,9/5/2017,0.15,1,0
16432765,Cosy apartment in buzzing area close to Foodhallen,107745115,Paul,,De Baarsjes - Oud-West,52.373132,4.862788223,Entire home/apt,100,2,6,3/30/2017,0.27,1,0
16433458,Cozy & spacious appartment in Amsterdam West,31125195,Amy,,Slotervaart,52.36623109,4.840323353,Entire home/apt,45,4,21,7/11/2017,0.9,1,47
16433507,Spacious Double Bedroom in shared apartment,2219725,Dylan,,Westerpark,52.3829176,4.871189059,Private room,100,1,9,5/28/2017,0.38,1,0
16435018,"Authentic Canal View Apt | Center, Canal, Museum",107762360,Johan,,Centrum-Oost,52.36516187,4.885622668,Private room,150,3,54,11/20/2018,2.28,1,322
16435639,Mooi appartement in de Pijp in Amsterdam!,37154997,Wijnand,,De Pijp - Rivierenbuurt,52.35859807,4.903200301,Entire home/apt,80,3,5,7/14/2018,0.21,5,0
16436272,Cosy apartment near the Jordaan and City Centre,107771924,Kamil,,Westerpark,52.38760554,4.883791103,Entire home/apt,110,2,5,2/19/2017,0.22,1,0
16437751,Fully renovated design apartment on Canals (95m2),26143652,Suze,,Centrum-Oost,52.36375503,4.899212398,Entire home/apt,320,2,1,1/2/2018,0.09,1,59
16438133,Beautiful apartment in Amsterdam,70498008,Jasper,,Centrum-West,52.3781066,4.892500874,Entire home/apt,200,4,22,9/21/2018,1,1,6
16438704,"Family appartment, 2 floors, 90m2, bath, roof top!",12645774,Menno,,Bos en Lommer,52.37736383,4.860421962,Entire home/apt,160,2,14,11/17/2018,0.6,1,24
16438770,Family Tranquil heaven. Amstel/De Pijp,4156667,Chris,,De Pijp - Rivierenbuurt,52.35691622,4.904219285,Entire home/apt,190,5,3,8/12/2018,0.13,1,0
16439464,"Bright, clean & modern apartment in Amsterdam West",106826450,Teun,,De Baarsjes - Oud-West,52.37241313,4.851401581,Entire home/apt,120,2,0,,,1,0
16439756,VERY SPACIOUS 1 BEDROOM APT+BALCONY+ROOF TERRACE!,12895041,Dirkjan,,Zuid,52.35005667,4.848767172,Entire home/apt,110,2,2,2/9/2017,0.09,1,0
16439868,Spacious design apartment,11941167,Maartje,,De Pijp - Rivierenbuurt,52.3411442,4.896236081,Entire home/apt,180,3,9,10/2/2017,0.44,1,24
16445136,Luxurious & Stylish APT | near CITY CENTER,65859990,Martijn,,Oud-Oost,52.35101296,4.913408247,Entire home/apt,74,2,7,12/29/2017,0.35,208,0
16445235,Huge 4p apartment with garden | Anne Frank House,107857549,Joram,,De Baarsjes - Oud-West,52.37311041,4.874984787,Entire home/apt,145,1,38,12/2/2018,1.72,1,179
16445619,Cosy Studio for max 2p next to Westerpark,66092906,Vlien,,Westerpark,52.38884299,4.878261823,Entire home/apt,70,2,4,5/4/2017,0.18,1,0
16445787,cozy apartment with big rooftop in the jordaan,107863257,Jakub,,Centrum-West,52.38293963,4.887304379,Entire home/apt,150,2,12,9/16/2018,0.64,1,7
16447799,"Luxurious, cosy and renovated apt. near Vondelpark",60471615,Elisa,,Zuid,52.34484819,4.859129548,Entire home/apt,130,2,2,8/14/2017,0.09,1,0
16447937,Cosy apartment in the city centre,107882151,Thom,,Centrum-West,52.38204523,4.880726481,Entire home/apt,245,2,31,11/18/2018,1.3,1,14
16448872,Modern apartment in the famous Oosterpark district,17183299,Rutger,,Oud-Oost,52.3611916,4.926105682,Entire home/apt,96,3,13,10/2/2018,0.64,1,7
16449094,Studio near city centre,53017246,Manon,,Watergraafsmeer,52.3395613,4.918596214,Private room,85,1,26,11/25/2018,1.1,1,14
16451125,Lovely open space apartment with wide open views,7514032,Ella,,Westerpark,52.38988128,4.891415144,Entire home/apt,129,5,5,12/10/2017,0.25,1,0
16452536,lovely appartement near Oosterpark,107919976,Geert,,Oud-Oost,52.35677504,4.922897857,Entire home/apt,130,1,20,4/29/2018,0.9,1,0
16459266,Cosy apt. in Adam south next to the Vondelpark,107982559,Narveet,,Zuid,52.3513039,4.854371784,Entire home/apt,117,1,23,6/10/2018,1.15,2,0
16459594,Apartment including garden near Vondelpark,5749898,Friso,,Zuid,52.35559508,4.850503658,Entire home/apt,110,5,6,8/16/2017,0.26,1,0
16459632,Modern Studio with Kitchenette and Patio.,7019438,Joek,,Bijlmer-Centrum,52.31567427,4.953431061,Entire home/apt,79,3,93,11/30/2018,3.95,1,261
16460395,Excellent location in city center of Amsterdam,89380505,Elisa,,Centrum-Oost,52.36436591,4.884200348,Entire home/apt,250,1,26,10/28/2018,1.11,1,0
16461340,"Pretty & Bright, canal view apt. @ Vondelpark area",25781457,Ireen,,Zuid,52.35201869,4.853876529,Entire home/apt,130,3,13,11/12/2018,0.6,1,0
16465113,Best apartment in the Pijp!,17721710,Philip,,De Pijp - Rivierenbuurt,52.3554215,4.901770525,Entire home/apt,545,2,6,4/25/2017,0.25,1,0
16465779,Great Studio in Beautiful Old South Amsterdam,18374903,Grant,,Zuid,52.34566606,4.870387156,Entire home/apt,119,2,6,12/2/2018,1.29,1,0
16465994,Cosy and spacious apartment,108033103,Dani,,Oostelijk Havengebied - Indische Buurt,52.36357358,4.934918106,Private room,99,2,0,,,1,0
16467329,"Charming apartment with balcony, Vondelpark-area",10220134,Mette,,Zuid,52.35112075,4.855201953,Entire home/apt,90,2,3,1/8/2017,0.13,1,0
16471009,Amazing apt at the famous Dam square,108093960,Hans,,Centrum-West,52.37216647,4.89471478,Entire home/apt,252,2,16,10/27/2018,0.68,1,0
16473749,Room in modern apartment 19 min from the center,19077876,Francesco,,Bijlmer-Centrum,52.32593083,4.949243328,Private room,300,3,5,4/29/2018,0.26,1,166
16475031,Houseboat in the center of Amsterdam with terrace,108135789,Stephan,,Centrum-Oost,52.37195057,4.907157025,Entire home/apt,200,30,12,7/16/2017,0.57,1,355
16475228,Cosy apartment very close to the City Centre,108137053,Rebecca,,Westerpark,52.38911025,4.885680167,Entire home/apt,110,2,1,1/1/2017,0.04,1,0
16482582,Private room close to centre and vondelpark!,19215663,Nyaki,,De Baarsjes - Oud-West,52.36036634,4.861713972,Private room,66,3,80,11/21/2018,3.43,2,26
16484035,Cosy and light canal apartment in city centre,3260805,Robert,,Centrum-West,52.37103206,4.882713942,Entire home/apt,359,2,10,3/28/2017,0.43,1,0
16484735,"Modern house with garden, close to center",3224082,Dieuwke & AJ,,Oud-Oost,52.35880751,4.934905934,Entire home/apt,129,2,9,10/22/2018,0.38,1,0
16485430,Perfect 17 century canal house. All you want!,11647798,Wieteke,,Centrum-Oost,52.36157112,4.896257673,Entire home/apt,325,2,18,11/18/2018,0.76,1,6
16486422,"Modern private apartment, east part of the centre",8720643,Wout,,Oud-Oost,52.36104137,4.912556024,Entire home/apt,125,2,2,5/28/2017,0.1,1,0
16486501,Apartment with sunny roofterrace in Amsterdam West,43445408,Mirjam,,Bos en Lommer,52.37645604,4.849726023,Shared room,175,2,21,11/2/2018,0.96,2,0
16487827,Large Canalhouse Apartment in Old Center,108264236,Omri,,Centrum-West,52.37651687,4.891038564,Entire home/apt,198,7,51,12/2/2018,2.17,1,252
16489586,Cosy beautiful studio located in the city center,41994173,Soran,,Centrum-West,52.37570975,4.878779287,Entire home/apt,119,1,51,7/5/2018,2.24,5,30
16494093,Lovely place in the lively east!,8810986,Sonja,,Oostelijk Havengebied - Indische Buurt,52.36445335,4.939478614,Entire home/apt,115,5,0,,,1,339
16494667,Central location in popular '9 Streets'  district,103949642,Rob,,Centrum-West,52.37061597,4.883850336,Entire home/apt,420,2,21,8/15/2018,1.04,1,179
16497924,"Groundfloor, cozy, Dutch design & garden @The Pijp",36043488,Suzan,,De Pijp - Rivierenbuurt,52.35042339,4.889570523,Entire home/apt,125,3,8,7/29/2018,0.4,1,13
16501901,Spacious apartment on crossing of two canals,14710178,Henrik,,Centrum-Oost,52.37071528,4.904094021,Entire home/apt,180,1,17,7/21/2017,0.73,1,0
16504708,Lovely modern apartment in west Amsterdam,5782636,Lev,,Westerpark,52.37545821,4.868575001,Entire home/apt,110,3,4,3/22/2018,0.22,1,0
16511550,Stunning canal view room,71530716,Jorge,,Centrum-West,52.3789471,4.894907736,Private room,112,1,147,11/21/2018,6.25,1,112
16511722,Luxury city center apartment,19094953,Sharon,,De Baarsjes - Oud-West,52.36207266,4.872998974,Entire home/apt,130,2,0,,,3,17
16523466,Large and amazing city center apt with balcony,108655811,Luuk,,De Baarsjes - Oud-West,52.36540845,4.877322006,Entire home/apt,140,3,7,7/15/2018,0.31,1,19
16525186,Haarlemmerstraat Penthouse || City Centre || 145m2,1464510,Michiel And Jane,,Centrum-West,52.38154153,4.891971301,Entire home/apt,175,7,21,11/30/2018,0.91,105,293
16525207,Luxurious Duplex Apartment,107670201,Eveline,,IJburg - Zeeburgereiland,52.36587686,4.986166154,Entire home/apt,215,5,0,,,1,0
16525441,Haarlemmerstraat Residence | CITY CENTER | 115M2!,1464510,Michiel And Jane,,Centrum-West,52.37964853,4.890646336,Entire home/apt,175,7,27,12/2/2018,1.17,105,301
16525965,"Modern, light and lovely apartment at Dapperstraat",7672947,Marjolein,,Oud-Oost,52.36539671,4.925754613,Entire home/apt,85,2,2,1/22/2017,0.09,1,0
16526188,"Modern, cozy apartment 5 min from city center",68332208,Marc,,Westerpark,52.3766295,4.871459894,Entire home/apt,90,2,8,6/12/2017,0.39,1,0
16526897,"Novelty: boathouse dazzling 360 view, swim-sundeck",2978366,Frank & Jasmijn,,Oostelijk Havengebied - Indische Buurt,52.37558334,4.944845217,Entire home/apt,218,2,37,11/19/2018,1.58,1,155
16527093,"Romantic-private-jacuzzi-Free parking, backyard!",108694480,Noelle,,Geuzenveld - Slotermeer,52.37440706,4.799494358,Entire home/apt,150,1,75,12/2/2018,3.17,1,77
16528355,Unique canalhouse 80m2 near central station,2467597,Jasper & Joline,,Centrum-Oost,52.37391356,4.905102944,Entire home/apt,160,2,8,10/14/2018,0.4,2,6
16529838,Charming Boho Apartment in Centre,3888605,Janna,,Westerpark,52.3835543,4.870423563,Entire home/apt,123,4,23,10/14/2018,0.99,1,7
16529952,Lovely apartment in the heart of Westerpark for 2,57009254,Marlies,,Westerpark,52.37941428,4.876833431,Entire home/apt,109,3,20,11/4/2018,0.99,1,63
16535469,Luxurious penthouse Amsterdam,27045407,Els,,Oud-Noord,52.39718732,4.905340997,Entire home/apt,350,3,8,8/10/2018,0.41,1,42
16536365,Amazing apartment next to the Amstel River,108797118,Henri,,Oud-Oost,52.35222225,4.912313213,Entire home/apt,100,2,1,2/26/2017,0.05,1,0
16538401,Guest room with private bathroom in nr 1 district,83891777,Anna,,Zuid,52.35573708,4.863450736,Private room,140,1,8,6/14/2018,0.4,1,0
16539738,Amsterdam's industrial warehouse  appartment,2674028,Taco,,Oud-Noord,52.39370089,4.910760533,Entire home/apt,200,2,65,12/2/2018,3.29,3,230
16540398,Cute little apartment in city center of Amsterdam,14195634,Anne,,De Baarsjes - Oud-West,52.36841017,4.875189543,Entire home/apt,120,4,1,2/13/2017,0.05,1,7
16541896,Cosy flat in the heart of the city,6835381,Federica,,De Baarsjes - Oud-West,52.36554271,4.875617515,Entire home/apt,150,2,25,11/25/2018,1.12,1,19
16542614,Bright cosy gem close to the heart of Amsterdam,50133720,Jacobine,,Bos en Lommer,52.37404718,4.849268595,Entire home/apt,80,3,9,5/31/2017,0.41,1,0
16543102,Luxurious 3-Bedroom Apartment Amsterdam (135 sqm),27357694,Anand,,Zuid,52.34598338,4.870234422,Entire home/apt,275,3,9,10/22/2018,0.45,1,197
16543261,Single room for 2 persons in a shared apartment,90101241,Donny,,Oud-Oost,52.35885138,4.912835176,Private room,66,1,3,2/1/2017,0.13,1,0
16543332,Very comfortable apartment near Vondelpark!,18824062,Iris,,De Baarsjes - Oud-West,52.36200047,4.869488456,Entire home/apt,94,5,3,2/22/2017,0.13,1,0
16543970,Cozy apartment in Bos en Lommer,21909734,Tess,,Bos en Lommer,52.37871944,4.853613578,Entire home/apt,110,2,10,9/24/2017,0.59,1,0
16544188,2-pers private bedroom next to Vondelpark,13983847,Philip,,Zuid,52.35333953,4.856081177,Private room,90,2,1,5/14/2018,0.14,1,96
16544589,Comfortabel appartement in de Rivierenbuurt,6604328,Rutger,,De Pijp - Rivierenbuurt,52.34500024,4.896790328,Entire home/apt,85,2,2,4/10/2017,0.09,1,57
16544835,Light and comfy apartment,32216869,Perry,,Westerpark,52.38879437,4.881171912,Private room,100,1,67,12/2/2018,3.03,1,17
16550704,Double penthouse + roof terrace near Rijksmuseum,108954250,Rianne,,De Pijp - Rivierenbuurt,52.3521254,4.892142835,Entire home/apt,399,3,20,9/18/2018,0.86,1,233
16550737,Beautiful & Trendy apartment!!,10508004,Suzan,,Oud-Oost,52.35564859,4.914172682,Entire home/apt,120,4,12,7/16/2018,0.57,1,0
16551623,Bohemian Home in Amsterdam’s QuarterLatin -DePijp,17229613,Caterina,,De Pijp - Rivierenbuurt,52.35130639,4.90483861,Entire home/apt,127,1,34,10/9/2018,1.44,1,7
16552128,"Private bathroom/rm , AFAS Live, ZiggoDome, ArenA",40049925,Gerrit,,Bijlmer-Centrum,52.31984415,4.954418475,Private room,49,1,5,8/6/2017,0.23,1,4
16552526,Relaxed Central Apartment,7907245,T&B,,Centrum-West,52.37679738,4.893851733,Entire home/apt,175,2,20,10/22/2018,0.86,1,11
16553722,"Modern Private bathroom & room, Ziggodm, AFAS LIVE",47501089,Mariah,,Gaasperdam - Driemond,52.29746394,4.981204414,Private room,35,1,14,10/14/2018,0.6,1,3
16553990,Renovated modern studio near Albert Cuyp Market,108990987,Irene,,De Pijp - Rivierenbuurt,52.35270781,4.894617855,Private room,85,1,75,12/3/2018,3.23,1,228
16562225,Penthouse & Residence || City centre || 6 BEDROOMS,1464510,Michiel And Jane,,Centrum-West,52.38079987,4.891463723,Entire home/apt,174,7,7,11/11/2017,0.3,105,264
16563337,Spacious Apartment with Balcony - Near centre,109092602,Anouk,,Oud-Oost,52.35816046,4.913690695,Entire home/apt,220,2,6,10/7/2017,0.3,1,0
16565729,"Light, comfortable, and spacious house.",23765612,Bart,,De Aker - Nieuw Sloten,52.34409047,4.80113986,Entire home/apt,220,4,0,,,1,0
16565978,Historic Dutch Barge - 1870s Built - Sleeps 4,1446243,Alasdair,,Centrum-Oost,52.36913283,4.916945851,Entire home/apt,20,21,0,,,1,0
16566089,New Lovely Apartment near Vondelpark,109115968,Willem,,De Baarsjes - Oud-West,52.36131618,4.858855738,Entire home/apt,99,2,32,8/6/2018,1.54,2,95
16577358,Private apartment | Oud-west | Vondelpark,109248971,June,,De Baarsjes - Oud-West,52.36554246,4.873918774,Entire home/apt,80,3,8,2/19/2018,0.35,1,0
16578022,2 bedroom apartment near the Oosterpark,6103459,Jelmer,,Oud-Oost,52.35799109,4.913998337,Entire home/apt,200,4,25,9/21/2018,1.47,1,0
16582068,Stylish private studio Center/Jordaan with garden,662664,Jantine,,Centrum-West,52.38042825,4.883981038,Private room,149,2,47,11/17/2018,2.35,1,358
16583033,Canal room,4978942,Beca,,De Baarsjes - Oud-West,52.37046405,4.857052128,Private room,75,1,84,11/21/2018,5.49,2,68
16583227,Cozy and sunny room :),41184338,Valentina,,Bos en Lommer,52.37817501,4.838742887,Private room,80,1,37,9/16/2018,1.62,1,69
16585365,Centrally located studio Apartment in Amsterdam,33569028,Sarah,,Oostelijk Havengebied - Indische Buurt,52.36001668,4.935676651,Entire home/apt,95,5,16,7/30/2018,0.69,2,0
16590479,Amazing 2p apt in the famous Jordaan district!,109412706,Sophie,,Centrum-West,52.37213142,4.882200702,Entire home/apt,120,2,5,3/12/2017,0.21,1,0
16591325,Comfortable private studio near central station,20593864,Myrthe,,Oud-Noord,52.38543873,4.907466406,Private room,85,2,112,11/22/2018,5.88,1,128
16591705,Lovely apartment for a pleasant stay,87871054,Wouter,,Bos en Lommer,52.38442485,4.851289577,Entire home/apt,79,2,10,5/15/2017,0.48,5,0
16591821,Zonnige mooie privé-kamer,104223037,August En Petra,,Osdorp,52.35460285,4.810245522,Private room,100,1,10,11/4/2018,0.46,2,316
16591932,Light Loft Living!,12001090,Ben,,De Pijp - Rivierenbuurt,52.35579061,4.898780802,Entire home/apt,85,3,29,12/4/2018,1.32,1,0
16592620,Big COSY 2 bedroom apt with river view,60090274,Varun,,De Pijp - Rivierenbuurt,52.34356498,4.912164735,Entire home/apt,250,2,28,11/19/2018,1.25,1,248
16594218,Appartment Kalverstraat,73315220,Inga,,Centrum-West,52.37113731,4.892220789,Entire home/apt,135,2,9,10/8/2017,0.41,1,0
16595580,"Spacious 100m2 groundfloor loft, center Amsterdam",43095900,Marcel,,De Pijp - Rivierenbuurt,52.35577065,4.898957814,Entire home/apt,200,4,4,12/30/2017,0.2,1,39
